filename, concept, elCounter, elELapsedTimeInMilliseconds, elkCounter, elkELapsedTimeInMilliseconds, hermitCounter, hermitELapsedTimeInMilliseconds
bfo.basic-formal-ontology.2.owl.xml, BFO_0000002, 3,  60,3,  180,  3, 72
bfo.basic-formal-ontology.2.owl.xml, BFO_0000182, 5,  2,5,  12,  5, 13
bfo.basic-formal-ontology.2.owl.xml, BFO_0000026, 7,  1,7,  9,  7, 11
bfo.basic-formal-ontology.2.owl.xml, BFO_0000008, 4,  1,4,  17,  4, 8
bfo.basic-formal-ontology.2.owl.xml, BFO_0000148, 5,  1,5,  6,  5, 10
bfo.basic-formal-ontology.2.owl.xml, BFO_0000028, 7,  1,7,  10,  7, 7
bfo.basic-formal-ontology.2.owl.xml, BFO_0000004, 4,  0,4,  10,  4, 6
bfo.basic-formal-ontology.2.owl.xml, BFO_0000017, 5,  1,5,  10,  5, 10
bfo.basic-formal-ontology.2.owl.xml, BFO_0000018, 7,  0,7,  7,  7, 7
bfo.basic-formal-ontology.2.owl.xml, BFO_0000146, 7,  0,7,  7,  7, 9
bfo.basic-formal-ontology.2.owl.xml, BFO_0000023, 6,  0,6,  5,  6, 9
bfo.basic-formal-ontology.2.owl.xml, BFO_0000009, 7,  8,7,  9,  7, 11
bfo.basic-formal-ontology.2.owl.xml, BFO_0000141, 5,  0,5,  6,  5, 11
bfo.basic-formal-ontology.2.owl.xml, BFO_0000011, 4,  2,4,  6,  4, 10
bfo.basic-formal-ontology.2.owl.xml, BFO_0000147, 7,  3,7,  6,  7, 16
bfo.basic-formal-ontology.2.owl.xml, BFO_0000034, 7,  1,7,  9,  7, 10
bfo.basic-formal-ontology.2.owl.xml, BFO_0000142, 7,  2,7,  10,  7, 13
bfo.basic-formal-ontology.2.owl.xml, BFO_0000020, 4,  5,4,  7,  4, 4
bfo.basic-formal-ontology.2.owl.xml, BFO_0000024, 6,  0,6,  7,  6, 4
bfo.basic-formal-ontology.2.owl.xml, BFO_0000027, 6,  0,6,  7,  6, 3
bfo.basic-formal-ontology.2.owl.xml, BFO_0000019, 5,  0,5,  7,  5, 3
bfo.basic-formal-ontology.2.owl.xml, BFO_0000031, 4,  0,4,  2,  4, 2
bfo.basic-formal-ontology.2.owl.xml, BFO_0000145, 6,  0,6,  2,  6, 3
bfo.basic-formal-ontology.2.owl.xml, BFO_0000040, 5,  0,5,  2,  5, 3
bfo.basic-formal-ontology.2.owl.xml, BFO_0000029, 6,  0,6,  2,  6, 3
bfo.basic-formal-ontology.2.owl.xml, BFO_0000016, 6,  0,6,  2,  6, 3
bfo.basic-formal-ontology.2.owl.xml, BFO_0000003, 3,  0,3,  19,  3, 12
bfo.basic-formal-ontology.2.owl.xml, BFO_0000140, 6,  0,6,  15,  6, 7
bfo.basic-formal-ontology.2.owl.xml, BFO_0000006, 6,  1,6,  12,  6, 3
bfo.basic-formal-ontology.2.owl.xml, BFO_0000144, 5,  0,5,  14,  5, 5
bfo.basic-formal-ontology.2.owl.xml, BFO_0000001, 2,  0,2,  9,  2, 10
bfo.basic-formal-ontology.2.owl.xml, BFO_0000030, 6,  1,6,  13,  6, 23
bfo.basic-formal-ontology.2.owl.xml, BFO_0000035, 4,  1,4,  4,  4, 6
bfo.basic-formal-ontology.2.owl.xml, BFO_0000038, 5,  0,5,  3,  5, 8
bfo.basic-formal-ontology.2.owl.xml, BFO_0000015, 4,  0,4,  9,  4, 8
cto.clinical-trials-ontology.1.owl.xml, Sample_size, 9,  130,9,  113,  9, 91
cto.clinical-trials-ontology.1.owl.xml, Non_random_allocation, 10,  18,10,  21,  10, 26
cto.clinical-trials-ontology.1.owl.xml, Percentage_body_weight_gain, 13,  17,13,  19,  13, 31
cto.clinical-trials-ontology.1.owl.xml, Ultrasound, 9,  13,9,  19,  9, 32
cto.clinical-trials-ontology.1.owl.xml, Timing_of_outcome_measurement, 9,  33,9,  19,  9, 42
cto.clinical-trials-ontology.1.owl.xml, Multiple_experimental_unit_allocation_group, 11,  16,11,  18,  11, 27
cto.clinical-trials-ontology.1.owl.xml, Plasma_concentration, 11,  71,11,  25,  11, 27
cto.clinical-trials-ontology.1.owl.xml, Apparent_dose, 11,  23,11,  18,  11, 19
cto.clinical-trials-ontology.1.owl.xml, Expanded_access, 6,  12,6,  10,  6, 24
cto.clinical-trials-ontology.1.owl.xml, Enrolling_by_invitation, 11,  14,11,  13,  11, 25
cto.clinical-trials-ontology.1.owl.xml, Disease_presentation, 9,  22,9,  16,  9, 27
cto.clinical-trials-ontology.1.owl.xml, Agreement_to_perform_study_subject_assessment_or_intervent, 14,  10,14,  9,  14, 13
cto.clinical-trials-ontology.1.owl.xml, ADAS-Cog, 10,  17,10,  11,  10, 11
cto.clinical-trials-ontology.1.owl.xml, Psychiatric_symptoms, 11,  13,11,  15,  11, 20
cto.clinical-trials-ontology.1.owl.xml, Hepatic, 12,  20,12,  11,  12, 14
cto.clinical-trials-ontology.1.owl.xml, Randomized_blinded_block, 10,  10,10,  11,  10, 17
cto.clinical-trials-ontology.1.owl.xml, Screening, 11,  25,11,  27,  11, 16
cto.clinical-trials-ontology.1.owl.xml, Registration, 9,  20,9,  11,  9, 21
cto.clinical-trials-ontology.1.owl.xml, Observational_study, 6,  16,6,  15,  6, 28
cto.clinical-trials-ontology.1.owl.xml, Composite_outcome_measure, 10,  12,10,  12,  10, 16
cto.clinical-trials-ontology.1.owl.xml, Radiography, 9,  13,9,  13,  9, 22
cto.clinical-trials-ontology.1.owl.xml, Intervention_model, 10,  16,10,  16,  10, 10
cto.clinical-trials-ontology.1.owl.xml, Assessment_method_specification, 9,  17,9,  14,  9, 13
cto.clinical-trials-ontology.1.owl.xml, Fasted_state, 12,  21,12,  7,  12, 19
cto.clinical-trials-ontology.1.owl.xml, Randomized_to_active_treatment, 10,  17,10,  8,  10, 10
cto.clinical-trials-ontology.1.owl.xml, Triple_blind, 10,  9,10,  11,  10, 36
cto.clinical-trials-ontology.1.owl.xml, Secondary_endpoint_measure, 10,  99,10,  11,  10, 13
cto.clinical-trials-ontology.1.owl.xml, Day, 10,  12,10,  8,  10, 18
cto.clinical-trials-ontology.1.owl.xml, Statistical_concept, 8,  11,8,  4,  8, 16
cto.clinical-trials-ontology.1.owl.xml, Cohort_study_design, 7,  16,7,  7,  7, 13
cto.clinical-trials-ontology.1.owl.xml, Clinical_trial_design, 8,  11,8,  8,  8, 9
cto.clinical-trials-ontology.1.owl.xml, Events, 11,  10,11,  8,  11, 15
cto.clinical-trials-ontology.1.owl.xml, Study_Objective, 9,  11,9,  9,  9, 13
cto.clinical-trials-ontology.1.owl.xml, Agreement_to_perform_oversight, 14,  13,14,  11,  14, 12
cto.clinical-trials-ontology.1.owl.xml, Investigator_assigns_intervention, 11,  10,11,  11,  11, 9
cto.clinical-trials-ontology.1.owl.xml, Data_Management_and_Quality_Assurance, 8,  7,8,  4,  8, 8
cto.clinical-trials-ontology.1.owl.xml, Study_phases, 7,  8,7,  4,  7, 7
cto.clinical-trials-ontology.1.owl.xml, Outpatient, 12,  7,12,  4,  12, 18
cto.clinical-trials-ontology.1.owl.xml, Comparator, 9,  16,9,  12,  9, 17
cto.clinical-trials-ontology.1.owl.xml, Evaluated_Result, 8,  15,8,  10,  8, 14
cto.clinical-trials-ontology.1.owl.xml, Hallucination, 12,  14,12,  12,  12, 13
cto.clinical-trials-ontology.1.owl.xml, Last_verified_date, 9,  18,9,  11,  9, 15
cto.clinical-trials-ontology.1.owl.xml, Phase_III, 8,  11,8,  7,  8, 10
cto.clinical-trials-ontology.1.owl.xml, /h, 10,  10,10,  9,  10, 8
cto.clinical-trials-ontology.1.owl.xml, CSF_total_tau_level, 10,  13,10,  7,  10, 13
cto.clinical-trials-ontology.1.owl.xml, Pilot_Trials, 9,  14,9,  8,  9, 27
cto.clinical-trials-ontology.1.owl.xml, Assessment_Scale-cognitive_subscale, 8,  18,8,  8,  8, 15
cto.clinical-trials-ontology.1.owl.xml, Recruitment_criteria, 9,  15,9,  10,  9, 13
cto.clinical-trials-ontology.1.owl.xml, Retrospective_study, 5,  12,5,  6,  5, 15
cto.clinical-trials-ontology.1.owl.xml, Dizziness, 12,  18,12,  9,  12, 11
cto.clinical-trials-ontology.1.owl.xml, Estimated_Enrollment, 9,  12,9,  9,  9, 10
cto.clinical-trials-ontology.1.owl.xml, Primary_purpose, 10,  11,10,  11,  10, 12
cto.clinical-trials-ontology.1.owl.xml, Disease_outcome, 8,  18,8,  8,  8, 13
cto.clinical-trials-ontology.1.owl.xml, Attention_test, 9,  8,9,  5,  9, 8
cto.clinical-trials-ontology.1.owl.xml, Physical_Readouts, 8,  10,8,  6,  8, 8
cto.clinical-trials-ontology.1.owl.xml, 18-69_years, 12,  9,12,  9,  12, 13
cto.clinical-trials-ontology.1.owl.xml, Water_consumption, 11,  12,11,  6,  11, 11
cto.clinical-trials-ontology.1.owl.xml, Temporarily_not_available_for_expanded_access, 11,  10,11,  8,  11, 11
cto.clinical-trials-ontology.1.owl.xml, Cognitive_tests, 9,  9,9,  6,  9, 10
cto.clinical-trials-ontology.1.owl.xml, Crossover_study_design, 7,  10,7,  5,  7, 8
cto.clinical-trials-ontology.1.owl.xml, Statistical_significance, 9,  9,9,  5,  9, 8
cto.clinical-trials-ontology.1.owl.xml, CSF, 10,  7,10,  6,  10, 8
cto.clinical-trials-ontology.1.owl.xml, Treatment, 11,  8,11,  5,  11, 10
cto.clinical-trials-ontology.1.owl.xml, Agreement_to_perform_study_laboratory_processing, 14,  6,14,  5,  14, 13
cto.clinical-trials-ontology.1.owl.xml, Friedreich's_ataxia, 10,  10,10,  6,  10, 7
cto.clinical-trials-ontology.1.owl.xml, Placebo_comparator, 10,  8,10,  5,  10, 9
cto.clinical-trials-ontology.1.owl.xml, Uncontrolled, 11,  8,11,  5,  11, 9
cto.clinical-trials-ontology.1.owl.xml, Renal, 12,  9,12,  6,  12, 10
cto.clinical-trials-ontology.1.owl.xml, Safety_of_the_treatment, 11,  11,11,  4,  11, 8
cto.clinical-trials-ontology.1.owl.xml, Recruitment_active, 11,  9,11,  5,  11, 7
cto.clinical-trials-ontology.1.owl.xml, N-of-1_clinical_trial, 8,  9,8,  5,  8, 9
cto.clinical-trials-ontology.1.owl.xml, Cross-over_design, 9,  7,9,  5,  9, 13
cto.clinical-trials-ontology.1.owl.xml, Diagnostic, 11,  9,11,  4,  11, 9
cto.clinical-trials-ontology.1.owl.xml, Exploratory_Clinical_Trials, 9,  8,9,  5,  9, 8
cto.clinical-trials-ontology.1.owl.xml, Agreement_to_perform, 13,  10,13,  5,  13, 9
cto.clinical-trials-ontology.1.owl.xml, Epworth_Sleepiness_Scale, 8,  10,8,  6,  8, 9
cto.clinical-trials-ontology.1.owl.xml, Urine, 12,  9,12,  5,  12, 7
cto.clinical-trials-ontology.1.owl.xml, CSF_concentrations, 11,  7,11,  4,  11, 9
cto.clinical-trials-ontology.1.owl.xml, Clinical_trial_operation, 8,  8,8,  4,  8, 7
cto.clinical-trials-ontology.1.owl.xml, CSF_Alpha_beta_42_level, 10,  8,10,  4,  10, 8
cto.clinical-trials-ontology.1.owl.xml, Food_effect, 11,  8,11,  5,  11, 11
cto.clinical-trials-ontology.1.owl.xml, Pregnancy, 11,  9,11,  4,  11, 10
cto.clinical-trials-ontology.1.owl.xml, Baseline_characteristics, 8,  10,8,  6,  8, 9
cto.clinical-trials-ontology.1.owl.xml, Bio-alvailability_study, 8,  8,8,  5,  8, 10
cto.clinical-trials-ontology.1.owl.xml, Control, 10,  10,10,  6,  10, 10
cto.clinical-trials-ontology.1.owl.xml, Case-crossover_study_design, 7,  11,7,  5,  7, 8
cto.clinical-trials-ontology.1.owl.xml, Surrogate_outcome_measure, 10,  8,10,  5,  10, 6
cto.clinical-trials-ontology.1.owl.xml, Randomized_control_trial, 8,  6,8,  6,  8, 10
cto.clinical-trials-ontology.1.owl.xml, Clinical_event, 12,  9,12,  5,  12, 11
cto.clinical-trials-ontology.1.owl.xml, Sequential_trial, 8,  8,8,  4,  8, 7
cto.clinical-trials-ontology.1.owl.xml, Community_trial, 8,  7,8,  5,  8, 8
cto.clinical-trials-ontology.1.owl.xml, Study_contact, 9,  8,9,  4,  9, 7
cto.clinical-trials-ontology.1.owl.xml, Investigator_assignment_role, 10,  9,10,  4,  10, 10
cto.clinical-trials-ontology.1.owl.xml, Active_control_trial, 8,  9,8,  6,  8, 9
cto.clinical-trials-ontology.1.owl.xml, Reason_treatment_not_administered, 12,  12,12,  3,  12, 8
cto.clinical-trials-ontology.1.owl.xml, Data_analyzed_within_multiple_experimental_units, 10,  8,10,  4,  10, 7
cto.clinical-trials-ontology.1.owl.xml, Apathy_Evaluation_Scale, 8,  7,8,  5,  8, 8
cto.clinical-trials-ontology.1.owl.xml, Hour, 10,  6,10,  4,  10, 9
cto.clinical-trials-ontology.1.owl.xml, Study_Conduct_Sub-Domain, 7,  8,7,  5,  7, 8
cto.clinical-trials-ontology.1.owl.xml, Explanatory_trial, 8,  8,8,  5,  8, 8
cto.clinical-trials-ontology.1.owl.xml, Not_yet_recruiting, 11,  7,11,  4,  11, 9
cto.clinical-trials-ontology.1.owl.xml, Scale_for_Depression, 11,  10,11,  5,  11, 10
cto.clinical-trials-ontology.1.owl.xml, Walk_test, 9,  13,9,  4,  9, 7
cto.clinical-trials-ontology.1.owl.xml, Minimization, 12,  10,12,  4,  12, 10
cto.clinical-trials-ontology.1.owl.xml, Randomized_blinded_cross-over, 10,  8,10,  4,  10, 9
cto.clinical-trials-ontology.1.owl.xml, Standard_Deviation, 10,  7,10,  4,  10, 9
cto.clinical-trials-ontology.1.owl.xml, Anxiety_test, 9,  9,9,  5,  9, 12
cto.clinical-trials-ontology.1.owl.xml, Rate_of_institutionalization, 10,  7,10,  3,  10, 7
cto.clinical-trials-ontology.1.owl.xml, Computed_tomography, 9,  8,9,  5,  9, 10
cto.clinical-trials-ontology.1.owl.xml, CogState, 10,  10,10,  6,  10, 6
cto.clinical-trials-ontology.1.owl.xml, Lewy_body_disease, 10,  12,10,  4,  10, 6
cto.clinical-trials-ontology.1.owl.xml, Toxicological_tests, 11,  7,11,  4,  11, 6
cto.clinical-trials-ontology.1.owl.xml, Neuro-Psychiatric_Inventory, 8,  8,8,  4,  8, 9
cto.clinical-trials-ontology.1.owl.xml, Confidence_interval, 10,  8,10,  3,  10, 7
cto.clinical-trials-ontology.1.owl.xml, No_intervention_arm, 9,  8,9,  4,  9, 10
cto.clinical-trials-ontology.1.owl.xml, The_Randomized_Blinded_Trial, 9,  10,9,  3,  9, 7
cto.clinical-trials-ontology.1.owl.xml, Neuroimaging_Structural, 11,  7,11,  4,  11, 8
cto.clinical-trials-ontology.1.owl.xml, Terminated_study, 11,  7,11,  5,  11, 7
cto.clinical-trials-ontology.1.owl.xml, Interventional_study_design, 6,  9,6,  4,  6, 7
cto.clinical-trials-ontology.1.owl.xml, Recruitment_status, 9,  11,9,  5,  9, 7
cto.clinical-trials-ontology.1.owl.xml, Multicentered_Trials, 8,  9,8,  6,  8, 7
cto.clinical-trials-ontology.1.owl.xml, Biological_Specimen, 9,  7,9,  3,  9, 7
cto.clinical-trials-ontology.1.owl.xml, Study_design, 9,  8,9,  4,  9, 9
cto.clinical-trials-ontology.1.owl.xml, Data_analysis_within_experimental_units, 9,  10,9,  5,  9, 11
cto.clinical-trials-ontology.1.owl.xml, Encephalitis, 10,  9,10,  4,  10, 7
cto.clinical-trials-ontology.1.owl.xml, Abnormal_behavior, 12,  8,12,  4,  12, 8
cto.clinical-trials-ontology.1.owl.xml, Cardiac, 12,  8,12,  3,  12, 8
cto.clinical-trials-ontology.1.owl.xml, Physical_examinations, 11,  7,11,  6,  11, 7
cto.clinical-trials-ontology.1.owl.xml, Clinical_trial_ethics, 8,  9,8,  4,  8, 7
cto.clinical-trials-ontology.1.owl.xml, Prospective_observational_cohort, 6,  7,6,  4,  6, 7
cto.clinical-trials-ontology.1.owl.xml, Inpatient, 12,  8,12,  4,  12, 9
cto.clinical-trials-ontology.1.owl.xml, Study_characteristics, 8,  9,8,  3,  8, 12
cto.clinical-trials-ontology.1.owl.xml, Evaluated_Activity, 8,  7,8,  5,  8, 9
cto.clinical-trials-ontology.1.owl.xml, Adverse_events, 11,  10,11,  5,  11, 9
cto.clinical-trials-ontology.1.owl.xml, Group_allocation_design, 9,  9,9,  4,  9, 8
cto.clinical-trials-ontology.1.owl.xml, Mini_Mental_State_Examination, 8,  9,8,  4,  8, 9
cto.clinical-trials-ontology.1.owl.xml, Phase_O, 8,  8,8,  5,  8, 6
cto.clinical-trials-ontology.1.owl.xml, N_of_1_crossover_study_design, 7,  7,7,  3,  7, 6
cto.clinical-trials-ontology.1.owl.xml, Haemopoietic, 12,  8,12,  2,  12, 6
cto.clinical-trials-ontology.1.owl.xml, Recruitment_of_patients, 8,  7,8,  3,  8, 7
cto.clinical-trials-ontology.1.owl.xml, Qualitative_study_design, 5,  8,5,  4,  5, 11
cto.clinical-trials-ontology.1.owl.xml, Safety_measure, 10,  8,10,  4,  10, 8
cto.clinical-trials-ontology.1.owl.xml, Age_group, 11,  8,11,  3,  11, 6
cto.clinical-trials-ontology.1.owl.xml, Regulatory_Application, 9,  10,9,  5,  9, 10
cto.clinical-trials-ontology.1.owl.xml, Frontotemporal_dementia, 10,  13,10,  3,  10, 9
cto.clinical-trials-ontology.1.owl.xml, Genetic_Brain_disorders, 10,  7,10,  3,  10, 8
cto.clinical-trials-ontology.1.owl.xml, g/ml, 10,  7,10,  3,  10, 6
cto.clinical-trials-ontology.1.owl.xml, Phase_II, 8,  7,8,  4,  8, 6
cto.clinical-trials-ontology.1.owl.xml, Reason_for_treatment_interruption, 12,  8,12,  4,  12, 8
cto.clinical-trials-ontology.1.owl.xml, Available_for_expanded_access, 11,  13,11,  3,  11, 7
cto.clinical-trials-ontology.1.owl.xml, Pet_scan, 9,  8,9,  4,  9, 6
cto.clinical-trials-ontology.1.owl.xml, Concomitant_Agent, 8,  7,8,  3,  8, 7
cto.clinical-trials-ontology.1.owl.xml, Allocation_scheme, 9,  9,9,  3,  9, 8
cto.clinical-trials-ontology.1.owl.xml, Uncontrolled_trial, 7,  8,7,  3,  7, 8
cto.clinical-trials-ontology.1.owl.xml, First_recieved_Date, 9,  7,9,  3,  9, 5
cto.clinical-trials-ontology.1.owl.xml, Peripheral_nerve_injury, 10,  6,10,  3,  10, 6
cto.clinical-trials-ontology.1.owl.xml, Hybrid_design, 5,  7,5,  3,  5, 6
cto.clinical-trials-ontology.1.owl.xml, Hazard_ratio, 10,  7,10,  3,  10, 7
cto.clinical-trials-ontology.1.owl.xml, Symptomatic_postural_hypotension, 11,  8,11,  4,  11, 6
cto.clinical-trials-ontology.1.owl.xml, Bio-equivalence_study, 8,  7,8,  3,  8, 6
cto.clinical-trials-ontology.1.owl.xml, Physical_symptoms, 11,  7,11,  4,  11, 7
cto.clinical-trials-ontology.1.owl.xml, Body_Fluids, 9,  10,9,  4,  9, 9
cto.clinical-trials-ontology.1.owl.xml, Week, 10,  8,10,  3,  10, 9
cto.clinical-trials-ontology.1.owl.xml, Inclusion_criteria, 10,  8,10,  4,  10, 7
cto.clinical-trials-ontology.1.owl.xml, Quantitative_study_design, 5,  6,5,  3,  5, 7
cto.clinical-trials-ontology.1.owl.xml, Ethics_approval_process, 13,  7,13,  3,  13, 9
cto.clinical-trials-ontology.1.owl.xml, Active_comparator, 10,  7,10,  3,  10, 9
cto.clinical-trials-ontology.1.owl.xml, Supportive_Care, 11,  7,11,  3,  11, 7
cto.clinical-trials-ontology.1.owl.xml, Feasibility_study, 9,  6,9,  2,  9, 6
cto.clinical-trials-ontology.1.owl.xml, Huntington's_disease, 10,  8,10,  4,  10, 6
cto.clinical-trials-ontology.1.owl.xml, Superiority_trial, 8,  7,8,  3,  8, 7
cto.clinical-trials-ontology.1.owl.xml, No_longer_available_for_expanded_access, 11,  7,11,  3,  11, 6
cto.clinical-trials-ontology.1.owl.xml, Amyloidosis, 10,  7,10,  2,  10, 6
cto.clinical-trials-ontology.1.owl.xml, Intervention_assignment_scheme, 10,  7,10,  3,  10, 6
cto.clinical-trials-ontology.1.owl.xml, Adverse_Event_Sub-Domain, 7,  8,7,  3,  7, 7
cto.clinical-trials-ontology.1.owl.xml, Clinical_trial_methods, 7,  7,7,  3,  7, 8
cto.clinical-trials-ontology.1.owl.xml, Clinical_trial_type, 7,  7,7,  3,  7, 6
cto.clinical-trials-ontology.1.owl.xml, Simple_randomization, 11,  7,11,  3,  11, 6
cto.clinical-trials-ontology.1.owl.xml, Study_arms, 8,  6,8,  3,  8, 7
cto.clinical-trials-ontology.1.owl.xml, Submission_Unit, 9,  7,9,  3,  9, 5
cto.clinical-trials-ontology.1.owl.xml, Phase_I, 8,  10,8,  2,  8, 7
cto.clinical-trials-ontology.1.owl.xml, Body_weight, 11,  13,11,  4,  11, 9
cto.clinical-trials-ontology.1.owl.xml, Open_label, 11,  7,11,  3,  11, 6
cto.clinical-trials-ontology.1.owl.xml, Month, 10,  11,10,  4,  10, 13
cto.clinical-trials-ontology.1.owl.xml, mg/dl, 10,  7,10,  3,  10, 10
cto.clinical-trials-ontology.1.owl.xml, Fed_state, 12,  8,12,  3,  12, 5
cto.clinical-trials-ontology.1.owl.xml, Clinical_Trial_measurement_Units, 8,  7,8,  3,  8, 5
cto.clinical-trials-ontology.1.owl.xml, Adverse_Event_Outcome_Assessment, 8,  6,8,  3,  8, 7
cto.clinical-trials-ontology.1.owl.xml, Single_regimen, 11,  7,11,  5,  11, 7
cto.clinical-trials-ontology.1.owl.xml, Start_Date, 9,  7,9,  3,  9, 6
cto.clinical-trials-ontology.1.owl.xml, Change_from_baseline, 11,  7,11,  3,  11, 6
cto.clinical-trials-ontology.1.owl.xml, Cross-sectional_study_design, 7,  6,7,  3,  7, 5
cto.clinical-trials-ontology.1.owl.xml, Official_title_of_trial_study, 9,  6,9,  3,  9, 8
cto.clinical-trials-ontology.1.owl.xml, Non-randomized_concurrent_control_study, 8,  6,8,  3,  8, 7
cto.clinical-trials-ontology.1.owl.xml, Protocol_Representation_Sub-Domain, 8,  7,8,  3,  8, 9
cto.clinical-trials-ontology.1.owl.xml, Sleep_disturbance_test, 9,  9,9,  3,  9, 5
cto.clinical-trials-ontology.1.owl.xml, Pharmacokinetic_study, 9,  6,9,  2,  9, 5
cto.clinical-trials-ontology.1.owl.xml, Biomarkers_in_Neurology, 10,  7,10,  3,  10, 8
cto.clinical-trials-ontology.1.owl.xml, Primary_completion_Date, 9,  7,9,  3,  9, 6
cto.clinical-trials-ontology.1.owl.xml, Freezing, 11,  7,11,  2,  11, 6
cto.clinical-trials-ontology.1.owl.xml, Survey, 6,  7,6,  3,  6, 6
cto.clinical-trials-ontology.1.owl.xml, Drug_allergy, 11,  7,11,  3,  11, 6
cto.clinical-trials-ontology.1.owl.xml, Number_of_responders, 11,  10,11,  3,  11, 7
cto.clinical-trials-ontology.1.owl.xml, Completed, 11,  7,11,  3,  11, 5
cto.clinical-trials-ontology.1.owl.xml, Health_Services, 11,  6,11,  3,  11, 6
cto.clinical-trials-ontology.1.owl.xml, Clinical_Trial_Study, 2,  7,2,  3,  2, 8
cto.clinical-trials-ontology.1.owl.xml, Single_site, 9,  7,9,  2,  9, 6
cto.clinical-trials-ontology.1.owl.xml, Factorial_design, 9,  6,9,  3,  9, 5
cto.clinical-trials-ontology.1.owl.xml, Sever_Impairment_Battery, 8,  6,8,  3,  8, 5
cto.clinical-trials-ontology.1.owl.xml, Prion_diseases, 10,  6,10,  3,  10, 6
cto.clinical-trials-ontology.1.owl.xml, Restricted_randomization, 11,  6,11,  4,  11, 5
cto.clinical-trials-ontology.1.owl.xml, Sponsoring, 13,  7,13,  3,  13, 6
cto.clinical-trials-ontology.1.owl.xml, Clinical_trial, 6,  7,6,  3,  6, 6
cto.clinical-trials-ontology.1.owl.xml, Magnetic_resonance_spectroscopy, 11,  7,11,  3,  11, 7
cto.clinical-trials-ontology.1.owl.xml, Experimental_study, 6,  6,6,  3,  6, 7
cto.clinical-trials-ontology.1.owl.xml, Video_movement_analysis, 11,  7,11,  3,  11, 6
cto.clinical-trials-ontology.1.owl.xml, Brief_summary, 9,  7,9,  2,  9, 6
cto.clinical-trials-ontology.1.owl.xml, Block_randomization, 12,  7,12,  3,  12, 6
cto.clinical-trials-ontology.1.owl.xml, Clinical_imagings, 8,  7,8,  3,  8, 6
cto.clinical-trials-ontology.1.owl.xml, Blindness, 9,  7,9,  3,  9, 8
cto.clinical-trials-ontology.1.owl.xml, Neuropsychiatric_symptoms, 11,  7,11,  3,  11, 6
cto.clinical-trials-ontology.1.owl.xml, Cognitive_Readouts, 8,  8,8,  3,  8, 6
cto.clinical-trials-ontology.1.owl.xml, Investigator_assigns_no_intervention, 11,  11,11,  3,  11, 7
cto.clinical-trials-ontology.1.owl.xml, Hydrocephalus, 10,  8,10,  2,  10, 8
cto.clinical-trials-ontology.1.owl.xml, Unblinded, 10,  6,10,  3,  10, 5
cto.clinical-trials-ontology.1.owl.xml, Structure_of_clinical_trial, 7,  6,7,  2,  7, 5
cto.clinical-trials-ontology.1.owl.xml, Placebo, 11,  6,11,  2,  11, 6
cto.clinical-trials-ontology.1.owl.xml, g/day, 10,  7,10,  2,  10, 8
cto.clinical-trials-ontology.1.owl.xml, Regulatory_Assessment, 9,  6,9,  2,  9, 5
cto.clinical-trials-ontology.1.owl.xml, Study_Legal_Sponsor, 10,  6,10,  3,  10, 6
cto.clinical-trials-ontology.1.owl.xml, Quasi_random_allocation, 10,  8,10,  3,  10, 6
cto.clinical-trials-ontology.1.owl.xml, Blood, 12,  7,12,  3,  12, 7
cto.clinical-trials-ontology.1.owl.xml, Plasma_markers, 9,  10,9,  3,  9, 6
cto.clinical-trials-ontology.1.owl.xml, Dose-response_trial, 8,  7,8,  3,  8, 6
cto.clinical-trials-ontology.1.owl.xml, Memory_and_learning, 9,  7,9,  3,  9, 6
cto.clinical-trials-ontology.1.owl.xml, Regimen_cardinality, 10,  6,10,  2,  10, 6
cto.clinical-trials-ontology.1.owl.xml, Cohort, 11,  7,11,  3,  11, 8
cto.clinical-trials-ontology.1.owl.xml, Clinical_Global_Impressions_scale, 8,  9,8,  4,  8, 6
cto.clinical-trials-ontology.1.owl.xml, ng/l, 10,  7,10,  3,  10, 6
cto.clinical-trials-ontology.1.owl.xml, Unicenter_trial, 8,  7,8,  4,  8, 7
cto.clinical-trials-ontology.1.owl.xml, Delusion, 12,  7,12,  2,  12, 6
cto.clinical-trials-ontology.1.owl.xml, Alcohol_addiction, 12,  8,12,  2,  12, 9
cto.clinical-trials-ontology.1.owl.xml, Spinal_muscular_atrophy, 10,  8,10,  3,  10, 6
cto.clinical-trials-ontology.1.owl.xml, Reviewable_Unit, 10,  8,10,  2,  10, 6
cto.clinical-trials-ontology.1.owl.xml, Crossover_assignment, 11,  7,11,  3,  11, 6
cto.clinical-trials-ontology.1.owl.xml, Clinical_outcome_measure, 9,  7,9,  3,  9, 9
cto.clinical-trials-ontology.1.owl.xml, Anxiety, 11,  6,11,  2,  11, 6
cto.clinical-trials-ontology.1.owl.xml, Neuropsychiatric_Inventory, 9,  7,9,  2,  9, 6
cto.clinical-trials-ontology.1.owl.xml, PK_parameter_units_of_measure, 9,  6,9,  2,  9, 5
cto.clinical-trials-ontology.1.owl.xml, Single_experimental_unit_allocation_group, 11,  6,11,  3,  11, 10
cto.clinical-trials-ontology.1.owl.xml, Phase_VI, 8,  7,8,  3,  8, 10
cto.clinical-trials-ontology.1.owl.xml, Study_Site, 8,  7,8,  2,  8, 6
cto.clinical-trials-ontology.1.owl.xml, Last_updated_Date, 9,  7,9,  3,  9, 6
