filename, concept, elCounter, elELapsedTimeInMilliseconds, elkCounter, elkELapsedTimeInMilliseconds, hermitCounter, hermitELapsedTimeInMilliseconds
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000261, 13,  205,13,  7,  13, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001105, 5,  206,5,  7,  5, 41
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000333, 6,  202,6,  7,  6, 43
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001222, 11,  206,11,  8,  11, 43
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000350, 11,  205,11,  8,  11, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001025, 6,  207,6,  7,  6, 41
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000013, 7,  203,7,  7,  7, 43
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000160, 7,  205,7,  7,  7, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0005586, 7,  203,7,  8,  7, 43
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0005658, 13,  206,13,  7,  13, 41
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001196, 11,  202,11,  8,  11, 47
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000150, 6,  204,6,  7,  6, 43
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0006045, 7,  204,7,  7,  7, 45
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0005560, 11,  205,11,  8,  11, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000022, 5,  202,5,  7,  5, 43
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000237, 7,  203,7,  7,  7, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001252, 8,  202,8,  7,  8, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000152, 7,  203,7,  7,  7, 43
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0005609, 9,  204,9,  7,  9, 45
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0005632, 11,  204,11,  8,  11, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001811, 6,  204,6,  7,  6, 43
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001055, 6,  204,6,  7,  6, 43
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001142, 12,  206,12,  7,  12, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000356, 6,  203,6,  7,  6, 49
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001236, 9,  204,9,  7,  9, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001182, 12,  204,12,  8,  12, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000055, 5,  206,5,  8,  5, 43
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0005671, 8,  209,8,  8,  8, 43
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001255, 9,  207,9,  7,  9, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0005558, 13,  204,13,  7,  13, 43
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001007, 7,  207,7,  8,  7, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0005801, 10,  203,10,  7,  10, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001810, 7,  203,7,  7,  7, 43
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000293, 5,  204,5,  7,  5, 44
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0005577, 6,  202,6,  7,  6, 43
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000046, 8,  201,8,  7,  8, 44
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001254, 9,  202,9,  7,  9, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000049, 5,  201,5,  7,  5, 45
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0005673, 5,  199,5,  7,  5, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001054, 7,  204,7,  7,  7, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001209, 11,  203,11,  7,  11, 43
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0005623, 13,  202,13,  7,  13, 41
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000277, 11,  204,11,  7,  11, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0005523, 9,  204,9,  9,  9, 43
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0005009, 9,  205,9,  7,  9, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0005802, 7,  205,7,  7,  7, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0005014, 7,  202,7,  7,  7, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001230, 8,  206,8,  7,  8, 43
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000105, 6,  204,6,  7,  6, 43
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001038, 5,  206,5,  8,  5, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0005537, 6,  204,6,  7,  6, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000256, 9,  205,9,  8,  9, 43
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000203, 3,  204,3,  7,  3, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0005666, 11,  209,11,  7,  11, 43
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0005592, 21,  203,21,  8,  21, 43
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000288, 11,  204,11,  7,  11, 43
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001046, 5,  205,5,  7,  5, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0005803, 5,  204,5,  8,  5, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0005800, 5,  203,5,  7,  5, 45
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000280, 14,  203,14,  7,  14, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000120, 5,  204,5,  7,  5, 44
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000102, 6,  204,6,  7,  6, 43
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001045, 6,  204,6,  7,  6, 43
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000094, 5,  203,5,  7,  5, 43
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000080, 4,  203,4,  7,  4, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001817, 9,  203,9,  7,  9, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0005663, 13,  205,13,  9,  13, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001139, 13,  204,13,  7,  13, 43
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000304, 7,  206,7,  7,  7, 43
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000031, 15,  204,15,  7,  15, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001014, 7,  204,7,  7,  7, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001202, 11,  203,11,  7,  11, 43
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0005545, 5,  207,5,  8,  5, 41
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001814, 7,  205,7,  7,  7, 43
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001207, 11,  205,11,  7,  11, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001041, 6,  203,6,  7,  6, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001130, 6,  211,6,  8,  6, 45
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0005660, 9,  204,9,  8,  9, 43
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000296, 7,  206,7,  8,  7, 41
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001037, 6,  203,6,  7,  6, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000353, 7,  204,7,  7,  7, 43
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0005528, 5,  222,5,  8,  5, 48
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001115, 5,  210,5,  8,  5, 51
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001155, 16,  210,16,  8,  16, 49
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000213, 5,  204,5,  7,  5, 43
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001257, 9,  205,9,  7,  9, 44
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001109, 6,  223,6,  10,  6, 52
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0005578, 7,  215,7,  8,  7, 44
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001096, 5,  214,5,  11,  5, 48
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001078, 7,  205,7,  7,  7, 48
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001095, 7,  220,7,  9,  7, 51
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001092, 5,  213,5,  7,  5, 43
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0005012, 8,  206,8,  7,  8, 43
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001206, 11,  207,11,  7,  11, 43
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000329, 12,  205,12,  7,  12, 43
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000216, 5,  215,5,  9,  5, 49
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000069, 6,  217,6,  9,  6, 46
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0005575, 6,  211,6,  8,  6, 49
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001185, 9,  217,9,  9,  9, 49
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0005640, 14,  211,14,  8,  14, 48
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001112, 6,  214,6,  9,  6, 49
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000246, 7,  218,7,  9,  7, 47
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0005514, 5,  205,5,  7,  5, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000330, 12,  216,12,  9,  12, 47
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0006055, 3,  208,3,  7,  3, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001012, 5,  207,5,  9,  5, 43
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0005519, 5,  205,5,  7,  5, 43
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001166, 10,  204,10,  7,  10, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001242, 14,  204,14,  7,  14, 44
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000053, 4,  203,4,  7,  4, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001015, 7,  210,7,  8,  7, 49
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0005600, 11,  214,11,  8,  11, 48
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001089, 7,  207,7,  7,  7, 41
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000076, 5,  204,5,  7,  5, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001127, 5,  204,5,  9,  5, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000250, 7,  204,7,  7,  7, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001064, 7,  206,7,  7,  7, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0005641, 9,  204,9,  7,  9, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001214, 11,  205,11,  7,  11, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001094, 4,  204,4,  7,  4, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000144, 7,  205,7,  7,  7, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001104, 9,  205,9,  7,  9, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001260, 9,  206,9,  7,  9, 41
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0005595, 16,  205,16,  7,  16, 43
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0005591, 12,  205,12,  6,  12, 41
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0005556, 11,  212,11,  9,  11, 49
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001210, 11,  207,11,  7,  11, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0005602, 13,  204,13,  7,  13, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0006060, 7,  204,7,  7,  7, 43
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0006043, 6,  204,6,  7,  6, 45
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000234, 6,  205,6,  9,  6, 47
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0006005, 9,  213,9,  9,  9, 50
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001266, 12,  215,12,  8,  12, 48
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001170, 14,  214,14,  8,  14, 48
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001137, 6,  208,6,  8,  6, 48
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001601, 10,  216,10,  8,  10, 47
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001056, 7,  209,7,  7,  7, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0005580, 9,  213,9,  9,  9, 50
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001005, 6,  205,6,  7,  6, 43
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001030, 8,  206,8,  7,  8, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0005027, 6,  208,6,  8,  6, 49
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001120, 5,  207,5,  7,  5, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001029, 6,  204,6,  7,  6, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001231, 11,  205,11,  7,  11, 43
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001171, 8,  204,8,  7,  8, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001091, 7,  205,7,  7,  7, 43
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0005004, 8,  204,8,  7,  8, 43
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001128, 5,  206,5,  8,  5, 41
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001154, 13,  213,13,  8,  13, 49
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000214, 5,  219,5,  8,  5, 49
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001802, 6,  216,6,  9,  6, 50
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0005529, 5,  208,5,  7,  5, 45
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001113, 5,  210,5,  7,  5, 45
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0005611, 8,  204,8,  7,  8, 43
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0006047, 7,  204,7,  7,  7, 45
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0005574, 7,  203,7,  8,  7, 49
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000227, 8,  215,8,  9,  8, 50
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000068, 7,  212,7,  9,  7, 49
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0005532, 7,  218,7,  8,  7, 43
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001186, 9,  214,9,  9,  9, 49
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0005669, 11,  210,11,  7,  11, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000087, 8,  207,8,  9,  8, 50
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0005500, 7,  221,7,  11,  7, 51
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001268, 12,  214,12,  8,  12, 43
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000001, 5,  207,5,  7,  5, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000255, 9,  218,9,  9,  9, 51
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001199, 11,  220,11,  9,  11, 51
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0006017, 9,  220,9,  10,  9, 50
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0006023, 13,  218,13,  9,  13, 50
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0005583, 6,  223,6,  9,  6, 50
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000319, 8,  212,8,  8,  8, 43
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001198, 11,  216,11,  9,  11, 47
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001085, 7,  209,7,  7,  7, 43
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0006020, 7,  207,7,  8,  7, 50
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000017, 5,  223,5,  8,  5, 49
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0005518, 5,  219,5,  8,  5, 50
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000124, 7,  222,7,  9,  7, 49
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000081, 7,  220,7,  9,  7, 48
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001004, 9,  218,9,  7,  9, 43
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000355, 5,  206,5,  7,  5, 46
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0005034, 8,  206,8,  8,  8, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000221, 6,  203,6,  7,  6, 47
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000249, 7,  216,7,  7,  7, 43
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001053, 6,  205,6,  7,  6, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001203, 11,  204,11,  7,  11, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000020, 6,  204,6,  7,  6, 44
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001059, 7,  202,7,  8,  7, 44
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0005676, 8,  207,8,  9,  8, 43
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001084, 7,  203,7,  7,  7, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001020, 8,  205,8,  7,  8, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000095, 7,  202,7,  7,  7, 43
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001099, 7,  203,7,  7,  7, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001229, 11,  202,11,  7,  11, 43
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001179, 8,  204,8,  7,  8, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000285, 17,  203,17,  7,  17, 43
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0006006, 9,  204,9,  7,  9, 43
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001825, 6,  204,6,  7,  6, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000079, 6,  205,6,  7,  6, 43
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001108, 9,  203,9,  7,  9, 43
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0005589, 13,  205,13,  7,  13, 43
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0005636, 9,  204,9,  7,  9, 43
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0006039, 15,  205,15,  7,  15, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000146, 7,  204,7,  7,  7, 44
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001051, 6,  204,6,  7,  6, 41
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000183, 7,  204,7,  7,  7, 44
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000265, 9,  204,9,  7,  9, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001076, 7,  203,7,  7,  7, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0005584, 6,  204,6,  7,  6, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0006021, 11,  204,11,  7,  11, 41
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000059, 4,  203,4,  7,  4, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0005534, 7,  205,7,  9,  7, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0006033, 8,  204,8,  8,  8, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000210, 15,  207,15,  7,  15, 43
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001153, 9,  205,9,  7,  9, 43
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0006030, 14,  206,14,  7,  14, 43
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000156, 6,  205,6,  7,  6, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000208, 8,  205,8,  7,  8, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000033, 4,  204,4,  7,  4, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001118, 5,  210,5,  7,  5, 43
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000012, 6,  204,6,  7,  6, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000312, 5,  206,5,  7,  5, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001026, 6,  205,6,  7,  6, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000100, 5,  206,5,  7,  5, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001049, 5,  204,5,  7,  5, 43
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000093, 6,  205,6,  7,  6, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0006008, 13,  205,13,  7,  13, 44
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000006, 3,  203,3,  7,  3, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001160, 9,  204,9,  7,  9, 44
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0005007, 8,  204,8,  7,  8, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0006025, 13,  204,13,  7,  13, 43
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001156, 13,  205,13,  7,  13, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001169, 8,  203,8,  7,  8, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000334, 5,  204,5,  7,  5, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000282, 14,  205,14,  7,  14, 44
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000218, 3,  202,3,  7,  3, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000032, 15,  205,15,  10,  15, 43
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0006012, 6,  204,6,  7,  6, 43
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000026, 5,  206,5,  7,  5, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0005572, 6,  203,6,  7,  6, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001061, 7,  206,7,  7,  7, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0005652, 11,  205,11,  7,  11, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000340, 4,  205,4,  7,  4, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000361, 3,  204,3,  7,  3, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001823, 6,  206,6,  7,  6, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001144, 11,  205,11,  7,  11, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001808, 9,  206,9,  7,  9, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001264, 13,  204,13,  7,  13, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001075, 7,  205,7,  7,  7, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000240, 5,  205,5,  7,  5, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001189, 9,  205,9,  7,  9, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001147, 8,  204,8,  7,  8, 44
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000025, 6,  204,6,  7,  6, 41
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0005649, 11,  204,11,  7,  11, 44
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001135, 8,  204,8,  7,  8, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000321, 8,  203,8,  7,  8, 43
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0005506, 6,  204,6,  7,  6, 41
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000235, 6,  204,6,  7,  6, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001028, 5,  204,5,  7,  5, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001267, 11,  204,11,  7,  11, 44
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0005576, 6,  204,6,  7,  6, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0005536, 7,  206,7,  8,  7, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0006034, 6,  205,6,  7,  6, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001175, 8,  207,8,  7,  8, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000271, 9,  204,9,  7,  9, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000172, 5,  205,5,  7,  5, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001043, 9,  204,9,  7,  9, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0005607, 9,  206,9,  7,  9, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0006048, 13,  204,13,  7,  13, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001221, 11,  206,11,  7,  11, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000109, 6,  204,6,  7,  6, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0005581, 9,  206,9,  7,  9, 43
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000247, 9,  204,9,  7,  9, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000253, 7,  205,7,  7,  7, 42
